var_	samplename	count	acc_var_	original_varname	acc_varname	groupid	groupname	higher_groupid	included_in_percent_sum	make_percent	higher_groupname	group_order	sums	percentage
5	Leroy_f1	78.0	5.0	Alnus	Alnus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	316.0	24.68354430379747
1985	Leroy_f1	84.0	16.0	Carpinus bet.	Carpinus betulus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	316.0	26.582278481012654
192	Leroy_f1	43.0	42.0	Fagus	Fagus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	316.0	13.60759493670886
190	Leroy_f1	1.0	190.0	Fraxinus	Fraxinus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	316.0	0.31645569620253167
193	Leroy_f1	7.0	193.0	Parrotia persica	Parrotia persica	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	316.0	2.2151898734177213
75	Leroy_f1	1.0	75.0	Pinus	Pinus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	316.0	0.31645569620253167
1950	Leroy_f1	9.0	191.0	Pterocarya	Pterocarya	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	316.0	2.848101265822785
1986	Leroy_f1	20.0	86.0	Quercus decid.	Quercus robur-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	316.0	6.329113924050633
198	Leroy_f1	1.0	111.0	Taxus	Taxus baccata	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	316.0	0.31645569620253167
1954	Leroy_f1	19.0	154.0	Ulmus-Zelkova	Ulmus/Zelkova	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	316.0	6.012658227848101
122	Leroy_f1	1.0	122.0	Vitis	Vitis	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	316.0	0.31645569620253167
7	Leroy_f1	9.0	7.0	Artemisia	Artemisia	HERB	Herbs	HERB	True	True	Herbs	5	316.0	2.848101265822785
1989	Leroy_f1	2.0	160.0	Ast. tubulifl.	Asteraceae subf. Asteroideae	HERB	Herbs	HERB	True	True	Herbs	5	316.0	0.6329113924050633
1962	Leroy_f1	3.0	22.0	Cerealia-t.	Cerealia-type	HERB	Herbs	HERB	True	True	Herbs	5	316.0	0.949367088607595
1988	Leroy_f1	9.0	24.0	Amar.-Chenop.	Chenopodiaceae/Amaranthaceae	HERB	Herbs	HERB	True	True	Herbs	5	316.0	2.848101265822785
33	Leroy_f1	2.0	33.0	Cyperaceae	Cyperaceae	HERB	Herbs	HERB	True	True	Herbs	5	316.0	0.6329113924050633
168	Leroy_f1	1.0	168.0	Plantaginaceae	Plantaginaceae	HERB	Herbs	HERB	True	True	Herbs	5	316.0	0.31645569620253167
