var_	samplename	count	acc_var_	original_varname	acc_varname	groupid	groupname	higher_groupid	included_in_percent_sum	make_percent	higher_groupname	group_order	sums	percentage
560	Tonkov_o1	8.0	321.0	Abies	Abies	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1009.0	0.7928642220019821
5	Tonkov_o1	28.0	5.0	Alnus	Alnus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1009.0	2.7750247770069376
12	Tonkov_o1	13.0	12.0	Betula	Betula	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1009.0	1.288404360753221
563	Tonkov_o1	5.0	16.0	Carpinus betulus	Carpinus betulus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1009.0	0.4955401387512388
201	Tonkov_o1	2.0	31.0	Corylus	Corylus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1009.0	0.19821605550049554
192	Tonkov_o1	1.0	42.0	Fagus	Fagus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1009.0	0.09910802775024777
58	Tonkov_o1	2.0	58.0	Juniperus	Juniperus communis-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1009.0	0.19821605550049554
126	Tonkov_o1	41.0	126.0	Picea	Picea	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1009.0	4.063429137760158
2423	Tonkov_o1	61.0	124.0	Pinus peuce	Pinus cembra-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1009.0	6.045589692765114
1049	Tonkov_o1	692.0	125.0	Pinus diploxylon-type	Pinus sylvestris-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1009.0	68.58275520317146
99	Tonkov_o1	2.0	99.0	Salix	Salix	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1009.0	0.19821605550049554
187	Tonkov_o1	2.0	187.0	Tilia	Tilia	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	1009.0	0.19821605550049554
942	Tonkov_o1	1.0	942.0	Vaccinium-type	Vaccinium-type	DWAR	Dwarf shrubs	TRSH	True	True	Trees & Shrubs	0	1009.0	0.09910802775024777
3923	Tonkov_o1	1.0	3049.0	Plantago media/major-type		HERB	Herbs	HERB	True	True	Herbs	5	1009.0	0.09910802775024777
7	Tonkov_o1	34.0	7.0	Artemisia	Artemisia	HERB	Herbs	HERB	True	True	Herbs	5	1009.0	3.3696729435084243
1325	Tonkov_o1	4.0	160.0	Achillea/Aster-type	Asteraceae subf. Asteroideae	HERB	Herbs	HERB	True	True	Herbs	5	1009.0	0.39643211100099107
1126	Tonkov_o1	14.0	25.0	Cichoriaceae	Asteraceae subf. Cichorioideae	HERB	Herbs	HERB	True	True	Herbs	5	1009.0	1.3875123885034688
13	Tonkov_o1	5.0	13.0	Brassicaceae	Brassicaceae	HERB	Herbs	HERB	True	True	Herbs	5	1009.0	0.4955401387512388
104	Tonkov_o1	2.0	22.0	Secale	Cerealia-type	HERB	Herbs	HERB	True	True	Herbs	5	1009.0	0.19821605550049554
24	Tonkov_o1	5.0	24.0	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	Herbs	HERB	True	True	Herbs	5	1009.0	0.4955401387512388
1243	Tonkov_o1	3.0	603.0	Cirsium-type	Cirsium	HERB	Herbs	HERB	True	True	Herbs	5	1009.0	0.29732408325074333
1246	Tonkov_o1	2.0	1246.0	Dianthus-type	Dianthus/Petrorhagia	HERB	Herbs	HERB	True	True	Herbs	5	1009.0	0.19821605550049554
45	Tonkov_o1	1.0	45.0	Filipendula	Filipendula	HERB	Herbs	HERB	True	True	Herbs	5	1009.0	0.09910802775024777
2425	Tonkov_o1	1.0	205.0	Humulus/Cannabis-type	Humulus/Cannabis	HERB	Herbs	HERB	True	True	Herbs	5	1009.0	0.09910802775024777
54	Tonkov_o1	1.0	54.0	Hypericum	Hypericum	HERB	Herbs	HERB	True	True	Herbs	5	1009.0	0.09910802775024777
1073	Tonkov_o1	5.0	65.0	Mentha-type	Mentha-type	HERB	Herbs	HERB	True	True	Herbs	5	1009.0	0.4955401387512388
60	Tonkov_o1	3.0	60.0	Plantago lanceolata	Plantago lanceolata-type	HERB	Herbs	HERB	True	True	Herbs	5	1009.0	0.29732408325074333
80	Tonkov_o1	25.0	80.0	Poaceae	Poaceae	HERB	Herbs	HERB	True	True	Herbs	5	1009.0	2.4777006937561943
135	Tonkov_o1	3.0	135.0	Ranunculaceae	Ranunculaceae	HERB	Herbs	HERB	True	True	Herbs	5	1009.0	0.29732408325074333
630	Tonkov_o1	7.0	87.0	Ranunculus acris-type	Ranunculus acris-type	HERB	Herbs	HERB	True	True	Herbs	5	1009.0	0.6937561942517344
727	Tonkov_o1	5.0	94.0	Rumex	Rumex/Oxyria	HERB	Herbs	HERB	True	True	Herbs	5	1009.0	0.4955401387512388
101	Tonkov_o1	1.0	101.0	Sanguisorba minor	Sanguisorba minor-type	HERB	Herbs	HERB	True	True	Herbs	5	1009.0	0.09910802775024777
102	Tonkov_o1	1.0	102.0	Scabiosa	Scabiosa	HERB	Herbs	HERB	True	True	Herbs	5	1009.0	0.09910802775024777
1779	Tonkov_o1	1.0	132.0	Silene-type	Silene-type	HERB	Herbs	HERB	True	True	Herbs	5	1009.0	0.09910802775024777
112	Tonkov_o1	1.0	112.0	Thalictrum	Thalictrum	HERB	Herbs	HERB	True	True	Herbs	5	1009.0	0.09910802775024777
146	Tonkov_o1	26.0	146.0	Polypodiaceae	Monolete fern spores	VACR	Vascular cryptogams (Pteridophytes)	VACR	True	True	Ferns	6	1009.0	2.576808721506442
3443	Tonkov_o1	1.0	3075.0	Cyperaceae		AQUA	Aquatics	AQUA	False	True	Aquatics	7	1009.0	0.09910802775024777
552	Tonkov_o1	1.0	366.0	Isoetes	Isoetes	AQPT	Aquatic Pteridophyta	AQUA	False	True	Aquatics	7	1009.0	0.09910802775024777
